,SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,HOUR_APPR_PROCESS_START,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,ANNUITY_INCOME_PERC,PAYMENT_RATE
123581,243325,0,1,0,0,0.020246,-20737,-12441.0,-4141,1,0,1,1,0,10,0.495169298141293,0.1124743496556148,0.0,0.0,-1044.0,0.0,0.0,1.0,0.0,0.0,2.0,0.417090909090909,0.0292344747607335
271322,414540,0,1,1,0,0.019101,-17650,-261.0,-1190,1,0,1,0,0,9,0.5022815631611219,0.6940926425266661,0.0,0.0,-1879.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1568571428571428,0.1030018761726078
233202,370112,0,1,0,1,0.031329,-20112,-2802.0,-3603,1,0,1,1,0,19,0.6506256310069453,0.7209441499436497,0.0,0.0,-2474.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2295882352941176,0.0322567315162234
151870,276039,0,1,0,0,0.006852,-13905,-5676.0,-4837,1,0,1,0,0,12,0.3323612823047602,0.4294236843421945,0.0,0.0,-2733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069142857142857,0.029467351245787
7937,109255,0,1,0,0,0.001417,-19803,-10406.0,-3119,1,0,1,1,0,12,0.0986306907815606,0.1664055461839363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1199545454545454,0.0377
62984,173060,0,0,0,0,0.032561,-16223,-6311.0,-4211,1,0,1,1,0,12,0.7064238678075108,0.5108529061800121,0.0,0.0,-756.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.125,0.05
56643,165644,0,0,0,0,0.032561,-15391,-4972.0,-3899,1,0,1,0,0,14,0.7797773378659404,0.3490552510751822,0.0,0.0,-1868.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09379,0.0424994902236219
112185,230151,0,1,0,1,0.072508,-18672,-5474.0,-2206,1,0,1,1,0,10,0.7582748791051239,0.4974688893052743,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301777777777778,0.0264518106134123
226621,362505,0,1,0,0,0.018634,-19978,-12422.0,-3526,1,0,1,0,1,17,0.6819549748248904,0.5108529061800121,0.0,0.0,-630.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1776,0.1028789897468574
172511,299907,1,1,0,0,0.018801,-9135,-3615.0,-1799,1,1,1,1,0,16,0.1573197078245665,0.5108529061800121,0.0,0.0,-417.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1348571428571428,0.065103448275862
76588,188817,0,1,0,0,0.04622,-14238,-10369.0,-175,1,0,1,0,0,16,0.7556034639453564,0.5108529061800121,0.0,0.0,-859.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.0896933333333333,0.0512783376274907
150677,274671,0,1,0,0,0.008625,-20449,-9113.0,-3976,1,0,1,0,0,16,0.6397433179961309,0.5262949398096192,1.0,1.0,-277.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0925333333333333,0.1046204869224391
261455,402635,0,1,0,1,0.022625,-21338,-1964.0,-4723,1,0,1,0,0,16,0.5570508782577895,0.5064842396679806,0.0,0.0,-391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13665,0.0548707035014455
104461,221232,0,1,0,1,0.025164,-16405,-6073.0,-4110,1,0,1,0,0,8,0.4520573469903303,0.5334816299804352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1135666666666666,0.0380198859515014
238574,376303,0,1,1,0,0.019101,-11366,-435.0,-3559,1,0,1,0,0,16,0.595022484599643,0.5108529061800121,0.0,0.0,-418.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.114275,0.0795080969195178
295791,442699,0,0,1,0,0.032561,-17635,-676.0,-1131,1,0,1,0,0,15,0.6440510715415699,0.3123653692278984,0.0,0.0,-1780.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16875,0.0586371849518161
34558,140050,1,0,1,0,0.030755,-13587,-4089.0,-1117,1,0,1,0,1,17,0.4432118503051246,0.0005272652387098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2989642857142857,0.0292385609500523
289606,435523,0,0,1,0,0.00733,-12068,-4473.0,-4431,1,0,1,0,0,18,0.5803141738042202,0.5108529061800121,0.0,0.0,-1816.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1353,0.1195229681978798
126311,246486,0,1,0,0,0.018029,-16110,-4686.0,-3174,1,0,1,0,0,9,0.1150781350339872,0.5638350489514956,0.0,0.0,-3514.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3176666666666666,0.0423689081811641
205603,338330,0,0,1,0,0.005002,-10244,-4613.0,-2900,1,0,1,0,0,18,0.6384016281042186,0.3910549766342248,0.0,0.0,-691.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1004857142857142,0.0293572621035058
36156,141874,0,1,0,0,0.00702,-20600,-11168.0,-3337,1,1,1,0,0,9,0.5438048626459305,0.4650692149562261,0.0,0.0,-558.0,0.0,0.0,0.0,0.0,1.0,1.0,0.36025,0.053409933283914
235169,372408,0,0,1,0,0.003813,-12305,-6252.0,-4380,1,0,1,0,0,8,0.1973032316454258,0.5108529061800121,0.0,0.0,-492.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3197272727272727,0.0293572621035058
225485,361182,0,0,1,1,0.020246,-11273,-5367.0,-493,1,1,1,0,0,10,0.7036316193086658,0.3457848024695955,0.0,0.0,-1308.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1891,0.0668197879858657
237472,375072,0,1,0,0,0.020713,-10199,-3483.0,-2865,1,0,1,0,0,10,0.0995873986058268,0.5108529061800121,0.0,0.0,0.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.3683,0.0527726035248602
151728,275871,0,0,1,1,0.018029,-14727,-1133.0,-4609,1,1,1,1,0,17,0.3466884614036944,0.4311917977993083,0.0,0.0,-565.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0567333333333333,0.05106
70523,181818,0,1,0,0,0.014464,-11978,-1026.0,-2332,1,0,1,0,0,5,0.4914524916115384,0.2238313174701554,0.0,0.0,-734.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0418142857142857,0.0467915720817213
252914,392657,0,1,1,0,0.022625,-19761,-7101.0,-3121,1,0,1,1,0,16,0.7463001360587912,0.8038850611746273,0.0,0.0,-1405.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2278148148148148,0.0293744030563514
252284,391913,0,1,1,0,0.025164,-11835,-3864.0,-2220,1,0,1,0,1,9,0.5389835710976459,0.6430255641096323,1.0,0.0,-1073.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1470307692307692,0.0424984102561822
68915,179928,1,1,0,0,0.018029,-18379,-1563.0,-1897,1,0,1,0,0,9,0.4180766262934595,0.2594676548211199,0.0,0.0,-535.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2628,0.067073896990012
76318,188500,0,1,0,0,0.035792,-23044,-13160.0,-4741,1,0,1,0,0,10,0.6459337670538559,0.6690566947824041,0.0,0.0,-1626.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0908,0.0359177215189873
256954,397356,0,1,1,0,0.04622,-16465,-92.0,-6,1,0,1,0,0,15,0.2196699783105645,0.5108529061800121,0.1434206662533851,0.100048941237887,-420.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1375,0.05
280644,425124,0,0,1,0,0.026392,-10222,-1836.0,-1836,1,0,1,0,0,12,0.1570271313757219,0.5108529061800121,0.0,0.0,-842.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.27084,0.0398294117647058
291324,437500,0,1,1,0,0.004849,-11861,-5959.0,-3984,1,1,1,1,0,19,0.0691128171023343,0.7267112092725122,0.0,0.0,-2879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05
192329,323026,0,1,0,0,0.006629,-19964,-3303.0,-3304,1,0,1,0,0,5,0.3847215598196468,0.5762088360175724,0.0,0.0,-964.0,0.0,0.0,0.0,1.0,0.0,4.0,0.05224,0.0798727906550058
260748,401759,0,1,0,1,0.0038179999999999,-12040,-1075.0,-746,1,1,1,0,0,9,0.4495506840698271,0.5100895276257282,0.0,0.0,-275.0,0.0,0.0,0.0,1.0,1.0,1.0,0.223575,0.0790017667844523
59880,169421,0,0,0,0,0.030755,-19255,-2067.0,-2758,1,0,1,1,0,13,0.5339699630192175,0.3606125659189888,0.0,0.0,-3273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30676,0.0511266666666666
37889,143886,0,0,1,1,0.018634,-10871,-7470.0,-3132,1,0,1,0,0,15,0.4392007417299021,0.4206109640437848,0.0,0.0,-1456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1446285714285714,0.0526600503505815
280959,425535,0,1,0,0,0.014464,-21815,-12595.0,-1342,1,0,1,0,0,7,0.6326577523652218,0.2896112383820055,0.0,0.0,-217.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12528125,0.0700898632819329
147811,271387,0,0,0,0,0.0116569999999999,-16748,-6678.0,-275,1,0,1,0,0,13,0.5946166723290081,0.5108529061800121,0.0,0.0,-1569.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2340571428571428,0.0293409742120343
224402,359915,0,1,1,0,0.035792,-18591,-8512.0,-2124,1,0,1,1,0,9,0.6725679827180173,0.3791004853998145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1351785714285714,0.079610466094565
110398,228060,0,1,0,1,0.035792,-12312,-6249.0,-2780,1,1,1,0,0,16,0.6873043052688281,0.5108529061800121,0.0,0.0,-2359.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3331666666666667,0.1186716375379939
17411,120307,0,0,0,1,0.0116569999999999,-14028,-5217.0,-4375,1,0,1,1,0,10,0.6382754180124531,0.7295666907060153,0.0,0.0,-632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3825454545454545,0.0647488213498775
279460,423781,0,1,0,0,0.018634,-12223,-6237.0,-4239,1,1,1,0,0,11,0.3759193706908536,0.2055981385493208,0.0,0.0,-186.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1601923076923077,0.0527161806399352
171359,298602,1,1,0,0,0.030755,-16594,-6643.0,-144,1,0,1,0,0,12,0.6033620106484504,0.3656165070113335,0.0,0.0,-1785.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1022,0.0514646639042357
222360,357584,0,1,0,0,0.030755,-18095,-843.0,-1644,1,0,1,1,0,11,0.6038747572165359,0.6127042441012546,0.0,0.0,-1064.0,0.0,0.0,0.0,0.0,0.0,4.0,0.095,0.098517437394377
200947,332936,0,0,1,0,0.00733,-10568,-4620.0,-2564,1,0,1,0,0,15,0.6777284682326892,0.5108529061800121,0.0,0.0,-1527.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1758,0.0355744422522385
140717,263164,0,1,1,1,0.032561,-20078,-2976.0,-3605,1,1,1,1,0,9,0.571903539595419,0.1714683668967994,0.0,0.0,-1721.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2225,0.0442381103865118
161138,286801,0,1,0,1,0.010556,-15847,-6719.0,-4097,1,1,1,1,0,15,0.5838782301256827,0.7076993447402619,0.0,0.0,-1389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282272727272727,0.05642
79214,191828,0,1,0,1,0.0116569999999999,-10807,-4511.0,-3500,1,1,1,0,0,15,0.1672220094635108,0.5108529061800121,0.0,0.0,-613.0,0.0,0.0,0.0,4.0,0.0,1.0,0.22504,0.1055534709193245
68295,179203,0,1,0,0,0.010006,-22463,-9983.0,-4793,1,0,1,0,0,11,0.3144027577878662,0.5691487713619409,0.0,0.0,-960.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1521230769230769,0.0424906536031971
9897,111517,0,1,1,0,0.018801,-12959,-190.0,-2106,1,1,1,1,0,10,0.6891857896117622,0.4956658291397297,0.0,0.0,-2493.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3528,0.0294
159257,284629,1,0,1,0,0.0145199999999999,-14670,-391.0,-2779,1,0,1,0,0,14,0.0869725769120725,0.5108529061800121,0.0,0.0,0.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1624444444444444,0.02924
62010,171918,0,1,0,0,0.00496,-15609,-1272.0,-4420,1,0,1,1,0,16,0.6907341418058938,0.5971924268337128,0.0,0.0,-418.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3721666666666666,0.0993297944900803
43881,150816,0,1,1,1,0.022625,-18544,-4093.0,-2086,1,0,1,1,0,10,0.373025268712207,0.5108529061800121,0.0,0.0,-452.0,0.0,0.0,0.0,0.0,2.0,2.0,0.45816,0.0511887736860922
23667,127540,0,1,1,0,0.005084,-12051,-6000.0,-3648,1,0,1,0,0,12,0.6798787278696266,0.0642370375343833,0.0,0.0,-104.0,0.0,0.0,0.0,0.0,2.0,6.0,0.1041333333333333,0.0797264189465087
81801,194859,0,1,0,0,0.020246,-19956,-13979.0,-3398,1,0,1,0,0,12,0.4062569948648311,0.5108529061800121,0.0,0.0,-880.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,0.05
105346,222243,0,0,1,0,0.018634,-12284,-5971.0,-4390,1,0,1,0,0,14,0.4689407567479428,0.4170996682522097,0.0,0.0,-1908.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,0.0794466772595569
52404,160690,0,0,1,1,0.035792,-8026,-8026.0,-458,1,0,1,0,0,13,0.3329535343363485,0.5108529061800121,0.0,0.0,-402.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.08,0.05
128857,249468,0,1,0,0,0.018209,-12870,-7000.0,-5179,1,0,1,0,0,13,0.4293373354455973,0.4938628816996244,0.0,0.0,-1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389428571428571,0.0607875
208245,341377,0,0,0,0,0.002134,-20668,-6371.0,-1405,1,0,1,0,0,12,0.3762785543986953,0.5108529061800121,0.0,0.0,-817.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2521333333333333,0.037984091274305
56042,164944,0,0,1,0,0.035792,-21780,-1185.0,-4716,1,1,1,0,0,14,0.6978399605724145,0.8564128001975257,0.0,0.0,-809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2254333333333333,0.0558371862615587
71536,182960,0,1,1,1,0.014464,-15858,-3461.0,-4549,1,1,1,0,0,11,0.3778194501139873,0.4471785780453068,0.0,0.0,-415.0,0.0,0.0,0.0,2.0,0.0,1.0,0.2199454545454545,0.0729438012542209
229062,365320,0,1,1,0,0.010032,-21660,-737.0,-4689,1,0,1,0,0,2,0.4977604713174077,0.7544061731797895,0.0,0.0,-259.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1228,0.0292380952380952
186374,316068,0,1,1,0,0.018634,-12528,-5778.0,-2493,1,0,1,0,1,15,0.5715180197239511,0.4014074137749511,0.0,0.0,-1644.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2192592592592592,0.0488771466314399
167326,293973,0,0,0,0,0.026392,-17072,-6730.0,-622,1,1,1,0,1,9,0.6485599552602459,0.5108529061800121,0.0,0.0,-2394.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2392,0.078
230950,367502,0,1,0,0,0.028663,-21469,-348.0,-3400,1,0,1,0,1,11,0.5503826976278278,0.375711009574066,0.0,0.0,-1344.0,0.0,1.0,1.0,0.0,0.0,2.0,0.1555333333333333,0.036030888030888
22747,126465,0,0,1,1,0.072508,-18969,-369.0,-1114,1,0,1,1,0,15,0.7092908703756517,0.5136937663039473,0.0,0.0,-1588.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0740142857142857,0.0263779567647927
257810,398349,0,1,0,0,0.018801,-20733,-6778.0,-4235,1,0,1,0,0,12,0.1680703034334182,0.5108529061800121,0.0,0.0,-2343.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.3214285714285714,0.05
100578,216773,0,1,0,1,0.009175,-8697,-3417.0,-1372,1,0,1,1,0,10,0.7417775009726578,0.5108529061800121,0.0,0.0,-918.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2718461538461538,0.0465981012658227
251316,390800,0,1,0,1,0.0228,-8406,-3127.0,-1076,1,0,1,1,0,8,0.5931715677473456,0.3893387918468769,0.0,0.0,-315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32205,0.0525959073018569
12341,114388,0,0,1,0,0.026392,-15513,-2712.0,-2718,1,0,1,1,0,15,0.6133650069967286,0.6512602186973006,1.0,0.0,-165.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0461538461538461,0.05
283680,428539,0,1,0,0,0.019101,-10159,-4905.0,-2263,1,0,1,0,1,16,0.6936182257571761,0.6313545365850379,0.0,0.0,-729.0,0.0,0.0,0.0,0.0,0.0,3.0,0.29372,0.1054225948631071
110444,228119,0,1,0,0,0.026392,-10895,-603.0,-3416,1,0,1,0,0,14,0.5976439307411338,0.5108529061800121,0.0,0.0,-619.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21598,0.10799
149371,273181,0,0,0,0,0.009175,-12021,-6088.0,-4118,1,0,1,0,0,10,0.7400101805855508,0.7449321846094795,0.0,0.0,-1655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866666666666666,0.0293398533007334
141173,263681,0,1,0,0,0.008068,-23386,-3014.0,-4285,1,0,1,0,0,7,0.5208678288144629,0.6178261467332483,0.0,0.0,-1612.0,0.0,0.0,0.0,0.0,0.0,2.0,0.17928,0.0330457863304578
99471,215485,0,0,0,0,0.020246,-20650,-4781.0,-4173,1,0,1,0,0,9,0.5209333169314682,0.4920600938649263,0.0,0.0,-1118.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0864666666666666,0.0433055091819699
64246,174500,0,1,0,0,0.025164,-23976,-7787.0,-5118,1,0,1,1,0,11,0.5247575913808267,0.5108529061800121,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11472,0.0428008595988538
255751,395945,0,1,0,0,0.008575,-17101,-3369.0,-588,1,0,1,0,0,16,0.6129448679504321,0.3506958432829587,0.0,0.0,-1010.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2940588235294117,0.0952190476190476
303146,451219,0,1,1,0,0.002042,-14351,-1921.0,-3429,1,0,1,0,0,18,0.2690065060429004,0.3031463744186309,1.0,0.0,-1707.0,0.0,0.0,1.0,0.0,0.0,2.0,0.1149690721649484,0.044608
28697,133350,0,1,0,1,0.005002,-23452,-5009.0,-4148,1,0,1,1,0,17,0.654156461809303,0.7047064232963289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.182,0.0484958298915505
112676,230707,0,0,1,0,0.04622,-9087,-8684.0,-1745,1,0,1,1,0,18,0.7399049863858548,0.4258928980051529,0.0,0.0,-2200.0,0.0,0.0,0.0,1.0,0.0,3.0,0.1673953488372093,0.0651049204052098
35844,141521,1,1,0,1,0.0145199999999999,-10601,-3600.0,-50,1,1,1,1,0,11,0.6144275668597227,0.5108529061800121,0.0,0.0,-1628.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2003333333333333,0.0796378091872791
94041,209208,1,1,0,0,0.020246,-17070,-1.0,-35,1,0,1,0,0,10,0.1462810582787953,0.5108529061800121,0.0,0.0,0.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2375333333333333,0.0490285116688683
293552,440095,0,1,0,0,0.0060079999999999,-12807,-778.0,-3412,1,0,1,0,0,10,0.7529324861521387,0.6178261467332483,0.0,0.0,-1323.0,0.0,0.0,0.0,0.0,0.0,3.0,0.130175,0.05207
197007,328428,0,0,1,0,0.00702,-13366,-5708.0,-1543,1,1,1,1,0,9,0.7713431110570831,0.7076993447402619,0.0,0.0,-1674.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3141935483870968,0.0512103303960125
178124,306418,0,1,1,0,0.006629,-16386,-3446.0,-4357,1,0,1,0,0,6,0.7294283619097378,0.722392890081304,0.0,0.0,-1941.0,0.0,0.0,1.0,1.0,0.0,1.0,0.087972602739726,0.0535166666666666
113097,231174,0,1,0,0,0.018209,-21973,-6786.0,-4012,1,0,1,0,0,7,0.1073638719001458,0.0492625778387188,0.0,0.0,-2327.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2305,0.0288606010016694
251608,391133,0,1,0,0,0.00733,-17642,-8338.0,-1055,1,0,1,0,0,11,0.4992146512146199,0.3233112448967859,0.0,0.0,-2174.0,0.0,0.0,0.0,1.0,0.0,3.0,0.1041315789473684,0.0732927077738057
166673,293227,0,1,0,0,0.010147,-20774,-4656.0,-2821,1,0,1,0,0,18,0.5860655369148565,0.3672910183026313,0.0,0.0,-1106.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05625,0.05
137641,259634,0,0,0,0,0.008019,-15929,-10019.0,-4858,1,0,1,1,0,10,0.5024346328318283,0.5108529061800121,0.0,0.0,-1505.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1,0.05
22399,126071,0,0,1,1,0.031329,-11644,-5038.0,-3970,1,0,1,0,0,16,0.3430718834100703,0.5108529061800121,0.0,0.0,-1601.0,0.0,0.0,0.0,0.0,3.0,2.0,0.061225,0.0381499828644421
199620,331425,0,0,1,1,0.035792,-11999,-2383.0,-4434,1,0,1,0,0,10,0.4069851128541285,0.5108529061800121,0.0,0.0,0.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.06102,0.0731444188722669
45701,152944,0,1,1,0,0.006305,-19489,-1194.0,-2854,1,0,1,1,0,5,0.4811609500123598,0.746300213050371,0.0,0.0,-1167.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3004571428571429,0.0424854557207498
133658,255021,0,0,1,1,0.019101,-17834,-9640.0,-1386,1,0,1,0,0,10,0.7215417432848695,0.5797274227921155,0.0,0.0,-1666.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1866666666666666,0.0293398533007334
231676,368354,0,0,0,0,0.00733,-15117,-9265.0,-4065,1,0,1,1,0,13,0.2515928235088421,0.5108529061800121,0.0,0.0,-2462.0,0.0,0.0,0.0,0.0,1.0,3.0,0.1254791666666666,0.0292378640776699
280750,425235,0,1,0,0,0.0031219999999999,-21853,-12571.0,-5352,1,0,1,0,0,16,0.4051339700295289,0.5108529061800121,0.0,0.0,-718.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.2009,0.0292379788101059
132473,253653,0,0,0,0,0.028663,-16407,-395.0,-2578,1,0,1,0,0,9,0.7652433092696154,0.6263042766749393,0.0,0.0,-1888.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1044,0.0680869565217391
108376,225718,0,0,1,1,0.072508,-18391,-303.0,-1950,1,0,1,0,0,13,0.7622485204636791,0.3170317785834444,0.0,0.0,-1541.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0932363636363636,0.0586331881224345
283512,428363,0,1,1,0,0.0105,-11511,-5769.0,-1382,1,0,1,0,0,10,0.4764624405099281,0.5108529061800121,0.0,0.0,0.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.208375,0.1076984701261112
33191,138456,0,0,1,0,0.010032,-17810,-6995.0,-1354,1,0,1,0,0,8,0.5981013266687437,0.4311917977993083,0.0,0.0,-687.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1449268292682926,0.0324178641963184
264819,406665,0,0,0,1,0.0038179999999999,-18056,-5573.0,-1604,1,1,1,0,0,3,0.5602535181315398,0.7016957740576931,0.0,0.0,-541.0,0.0,0.0,0.0,1.0,0.0,1.0,0.17234375,0.1082646250490773
94824,210106,0,0,1,0,0.031329,-16402,-5001.0,-2782,1,0,1,0,1,9,0.7642243195415186,0.633031641417419,0.0,0.0,-95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2641,0.0425229306097475
83632,197003,0,1,0,1,0.009175,-14435,-8460.0,-4804,1,0,1,1,0,15,0.7399765214444767,0.5549467685334323,0.0,0.0,-1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29665,0.1024626968775904
4152,104854,0,0,1,0,0.0096569999999999,-16701,-7915.0,-239,1,0,1,0,0,11,0.6495063823024527,0.5108529061800121,0.0,0.0,-1005.0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.0860222222222222,0.0673322780957019
36506,142284,0,1,0,1,0.00702,-17223,-5601.0,-764,1,1,1,1,0,7,0.5416394998524026,0.1852020815902493,1.0,1.0,-1573.0,0.0,0.0,0.0,0.0,0.0,3.0,0.203925,0.0292365591397849
43725,150621,0,0,1,1,0.008575,-11378,-7407.0,-4039,1,0,1,0,0,14,0.1226381601355168,0.7530673920730478,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13688,0.027732304650145
8118,109466,0,1,0,0,0.010006,-14621,-519.0,-5211,1,0,1,0,0,16,0.451396602667776,0.5867400085415683,1.0,1.0,-1879.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0961,0.0513149112268055
10433,112150,0,1,1,0,0.0060079999999999,-23590,-1745.0,-4478,1,0,1,0,0,11,0.7057613070961003,0.816092360478441,0.0,0.0,-278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40509375,0.0397472220178085
267183,409573,0,1,0,0,0.031329,-9006,-8799.0,-1631,1,0,1,0,0,15,0.6263387445759298,0.2263473957097693,2.0,2.0,-1882.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1205555555555555,0.05425
45019,152155,0,0,1,0,0.0096569999999999,-25000,-355.0,-4516,1,0,1,0,0,14,0.2670887134191652,0.6690566947824041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2162608695652174,0.09948
147663,271214,0,1,1,0,0.026392,-15471,-7141.0,-4422,1,0,1,0,0,14,0.7607791123690761,0.3474182272002641,0.0,0.0,-1806.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0318551724137931,0.029420382165605
